PLANT_ID,DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,INVERTER_COUNT,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,hour,minute,day_of_week,month,day_of_year,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,is_daylight,ac_lag_15min,ac_lag_1h,ac_lag_24h,irr_lag_15min,irr_lag_1h,irr_lag_24h,rolling_ac_mean_1h,rolling_ac_mean_24h,rolling_irr_mean_1h
4136001,2020-05-15 03:30:00,0.0,0.0,18976.0,14189595055.0,22,26.078499333333333,24.801314366666663,0.0,3,30,4,5,136,0.7071067811865476,0.7071067811865476,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 03:45:00,0.0,0.0,0.0,143581676.0,21,24.87909953333333,23.709794133333336,0.0,3,45,4,5,136,0.7071067811865476,0.7071067811865476,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 03:45:00,0.0,0.0,18609.666666666668,14189595055.0,22,26.00130396551724,24.60781744827586,0.0,3,45,4,5,136,0.7071067811865476,0.7071067811865476,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 04:00:00,0.0,0.0,0.0,143581676.0,21,24.6789022,22.58994153333333,0.0,4,0,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 04:00:00,0.0,0.0,13481.0,14189595055.0,22,25.6972106,24.626179,0.0,4,0,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 04:15:00,0.0,0.0,0.0,150761642.0,22,24.3519308,21.78364253333333,0.0,4,15,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 04:15:00,0.0,0.0,13481.0,14189595055.0,22,25.6277024137931,24.773145068965515,0.0,4,15,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 04:30:00,0.0,0.0,0.0,150761642.0,22,24.0626222,21.85252493333333,0.0,4,30,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 04:30:00,0.0,0.0,13481.0,14189595055.0,22,25.482045785714284,24.796690750000003,0.0,4,30,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 04:45:00,0.0,0.0,0.0,150761642.0,22,24.013224200000003,22.306315,0.0,4,45,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 04:45:00,0.0,0.0,13481.0,14189595055.0,22,25.23093168965517,24.43690427586207,0.0,4,45,4,5,136,0.8660254037844386,0.5000000000000001,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 05:00:00,0.0,0.0,0.0,150761642.0,22,24.1771058,22.551908466666664,0.0,5,0,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 05:00:00,0.0,0.0,13481.0,14189595055.0,22,25.1175986,24.104579633333337,0.0,5,0,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 05:15:00,0.0,0.0,0.0,143581676.0,21,24.304888,22.979492071428577,0.0,5,15,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 05:15:00,0.0,0.0,13481.0,14028885659.357143,22,25.0918621,23.897232,0.0,5,15,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 05:30:00,0.0,0.0,0.0,143581676.0,21,24.328727266666665,23.452380466666668,0.0,5,30,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 05:30:00,0.0,0.0,942.3809523809523,14189595055.0,22,24.916967827586213,23.83947131034483,0.0,5,30,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 05:45:00,0.0,0.0,0.0,143581676.0,21,24.28921113333333,23.09669193333333,0.0008627212413333,5,45,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136001,2020-05-15 05:45:00,0.0,0.0,0.0,14189595055.0,22,24.741273799999995,23.7866618,0.002838054505,5,45,4,5,136,0.9659258262890683,0.25881904510252074,0.717676913675962,-0.6963762255968722,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135001,2020-05-15 06:00:00,942.14880953,90.929166668,0.0,143581676.0,21,24.088446066666663,22.2067566,0.0058869571866666,6,0,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,0.0,0.0,0.0,0.0008627212413333,0.0,0.0,0.0,0.0,0.000215680310333325
4136001,2020-05-15 06:00:00,331.99333333333334,320.43333333333334,25.933333333333334,14189595080.933332,22,24.74278656666667,24.07722983333333,0.0129619781466666,6,0,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,0.0,0.0,0.0,0.002838054505,0.0,0.0,0.0,0.0,0.00070951362625
4135001,2020-05-15 06:15:00,6142.1011903,593.33869048,61.261904762,143581737.786,21,24.01163526666667,22.35345866666667,0.0222816074666666,6,15,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,90.929166668,0.0,0.0,0.0058869571866666,0.0,0.0,22.732291667,3.6371666667199998,0.001687419606999975
4136001,2020-05-15 06:15:00,587.1795238095239,566.977619047619,141.64285714285714,14189595196.642859,22,24.76391089655172,24.356189448275863,0.0210376687241379,6,15,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,320.43333333333334,0.0,0.0,0.0129619781466666,0.0,0.0,80.10833333333333,12.817333333333334,0.00395000816291665
4135001,2020-05-15 06:30:00,15271.1547618,1480.19464286,324.529761903,150761965.28,22,23.976731266666665,22.893282,0.0494097238666666,6,30,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,593.33869048,0.0,0.0,0.0222816074666666,0.0,0.0,171.066964287,26.317994505692305,0.007257821473666624
4136001,2020-05-15 06:30:00,1284.2057142857143,1243.5561904761905,345.12857142857143,14189595400.12857,22,24.7863229,24.548886100000004,0.042435399,6,30,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,566.977619047619,0.0,0.0,0.0210376687241379,0.0,0.0,221.85273809523807,34.13119047619047,0.009209425343951125
4135001,2020-05-15 06:45:00,28626.589287,2790.4482143,819.5059523699999,150762459.039,22,24.21899,24.442443933333333,0.0953944536,6,45,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,1480.19464286,0.0,0.0,0.0494097238666666,0.0008627212413333,0.0,541.115625002,80.16527777807407,0.019610252440333275
4136001,2020-05-15 06:45:00,3450.8971428571426,3373.6585714285716,873.7619047619048,14189595928.761906,22,25.04824510344827,25.746662,0.1034958783448276,6,45,4,5,136,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,1,1243.5561904761905,0.0,0.0,0.042435399,0.002838054505,0.0,532.7417857142857,78.924708994709,0.019818275093951124
4135001,2020-05-15 07:00:00,41345.914287,4052.6621428999997,1717.74999999,150763357.178,22,24.5373984,27.185652866666665,0.1419404433333333,7,0,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,2790.4482143,90.929166668,0.0,0.0953944536,0.0058869571866666,0.0,1238.727678577,176.96109693957143,0.04324318552999995
4136001,2020-05-15 07:00:00,6733.253333333333,6614.38,2133.733333333333,14189597188.733334,22,25.6732025,28.67470703333333,0.1994504836666666,7,0,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,3373.6585714285716,320.43333333333334,0.0,0.1034958783448276,0.0129619781466666,0.0,1376.1564285714287,196.5937755102041,0.04498273105390802
4135001,2020-05-15 07:15:00,44564.20833,4368.7226191,2751.9761904,150764404.842,22,24.8159595,28.888477857142853,0.1547126757142856,7,15,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,4052.6621428999997,593.33869048,0.0,0.1419404433333333,0.0222816074666666,0.0,2229.160922635,310.60596059337934,0.07725655706666662
4136001,2020-05-15 07:15:00,8379.64,8234.446666666667,4015.2,14189599070.199999,22,26.076818,30.72550493103449,0.317665025862069,7,15,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,6614.38,566.977619047619,0.0,0.1994504836666666,0.0210376687241379,0.0,2949.643095238095,417.89674876847295,0.09160485743390803
4135001,2020-05-15 07:30:00,43619.291666,4275.935119,3850.3750001,150765492.446,22,24.988789866666668,29.6056438,0.1487991533333333,7,30,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,4368.7226191,1480.19464286,0.0,0.1547126757142856,0.0494097238666666,0.0,3173.00690479,445.8765158769333,0.11036432412857136
4136001,2020-05-15 07:30:00,10109.33238095238,9919.995238095238,6287.171428571429,14189601342.171429,22,26.424239066666665,32.206803566666665,0.3829133633333333,7,30,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,8234.446666666667,1243.5561904761905,0.0,0.317665025862069,0.042435399,0.0,4866.510357142857,678.4484126984128,0.1657616967183908
4135001,2020-05-15 07:45:00,44395.892857,4352.0946427,4888.4285715,150766532.856,22,25.21618033333333,29.547110933333336,0.1447934189333333,7,45,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,4275.935119,2790.4482143,0.0,0.1487991533333333,0.0953944536,0.0,3871.942023825,569.4267933970323,0.13521168149523805
4136001,2020-05-15 07:45:00,12052.23142857143,11813.325714285715,9009.366666666667,14189604064.366669,22,27.12028751724138,34.59156220689654,0.4482866631034482,7,45,4,5,136,0.9659258262890683,-0.25881904510252063,0.717676913675962,-0.6963762255968722,1,9919.995238095238,3373.6585714285716,0.0,0.3829133633333333,0.1034958783448276,0.0,7035.620119047619,976.5628264208909,0.25088118780172414
4135001,2020-05-15 08:00:00,64834.803572,6365.6089285,6160.8214287,150767798.534,22,25.41951306666667,31.412544733333327,0.2016386213333333,8,0,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,4352.0946427,4052.6621428999997,0.0,0.1447934189333333,0.1419404433333333,0.0,4262.353630924999,687.63516368775,0.14756142282857138
4136001,2020-05-15 08:00:00,12379.565238095238,12132.810476190476,11932.72380952381,14189606987.72381,22,27.678970266666667,35.705856366666666,0.4550275753333332,8,0,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,11813.325714285715,6614.38,0.0,0.4482866631034482,0.1994504836666666,0.0,9145.536904761906,1315.2116666666666,0.3370788839913793
4135001,2020-05-15 08:15:00,101937.157142,10002.0646429,8229.2071429,150769870.75,22,25.95908213333333,35.5287108,0.3457076533333333,8,15,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,6365.6089285,4368.7226191,0.0,0.2016386213333333,0.1547126757142856,0.0,4840.590327325,859.6949747426667,0.16248596732857137
4136001,2020-05-15 08:15:00,14071.28,13784.546666666667,15115.866666666667,14095471296.266666,22,27.953492333333333,36.78689773333334,0.509315263,8,15,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,12132.810476190476,8234.446666666667,0.0,0.4550275753333332,0.317665025862069,0.0,10525.144523809524,1643.0176911976914,0.4009731569080459
4135001,2020-05-15 08:30:00,112129.565473,10995.602976099999,10969.9880953,150772612.921,22,26.430782066666666,40.3180586,0.4053485726666666,8,30,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,10002.0646429,4275.935119,0.0,0.3457076533333333,0.1487991533333333,0.0,6248.925833275,1128.588200276706,0.2102347117333333
4136001,2020-05-15 08:30:00,16053.013333333332,15718.433333333332,18834.13333333333,14182503447.733334,22,28.526214655172414,38.617749482758605,0.5709116793103447,8,30,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,13784.546666666667,9919.995238095238,0.0,0.509315263,0.3829133633333333,0.0,11912.669523809525,2000.1214845938375,0.4488857161925287
4135001,2020-05-15 08:45:00,92505.464285,9080.0678571,13269.5178572,150774907.59,22,26.8318298,39.08195373333332,0.3124267953333332,8,45,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,10995.602976099999,4352.0946427,0.0,0.4053485726666666,0.1447934189333333,0.0,7928.84279755,1410.5029081573714,0.27437206656666663
4136001,2020-05-15 08:45:00,17777.12857142857,17399.511428571426,23057.97619047619,14189618112.97619,22,29.319021466666655,40.738035900000014,0.6253999813333333,8,45,4,5,136,0.8660254037844387,-0.4999999999999998,0.717676913675962,-0.6963762255968722,1,15718.433333333332,11813.325714285715,0.0,0.5709116793103447,0.4482866631034482,0.0,13362.27904761905,2392.0732517006804,0.49588529518678154
4135001,2020-05-15 09:00:00,165598.892858,16211.35,16593.1785714,150778223.179,22,27.6209698,45.0092326,0.6231526486666666,9,0,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,9080.0678571,6365.6089285,0.0,0.3124267953333332,0.2016386213333333,0.0,9110.83610115,1623.5463789613334,0.31628041066666657
4136001,2020-05-15 09:00:00,18697.333333333332,18295.993333333332,27479.066666666666,14189622534.066668,22,29.572043620689648,41.47150403448277,0.6542055951724136,9,0,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,17399.511428571426,12132.810476190476,0.0,0.6253999813333333,0.4550275753333332,0.0,14758.825476190475,2808.9465343915344,0.5401636247442527
4135001,2020-05-15 09:15:00,98826.017857,9692.832143,19980.9821428,150781620.096,22,27.988362071428572,46.6177065,0.3448840357142857,9,15,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,16211.35,10002.0646429,0.0,0.6231526486666666,0.3457076533333333,0.0,11572.271369025,2017.8113416921083,0.42165891749999995
4136001,2020-05-15 09:15:00,20195.25380952381,19754.621904761905,32279.542857142857,14189627334.542858,22,30.09140723333333,43.4653736,0.7024373413333334,9,15,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,18295.993333333332,13784.546666666667,0.0,0.6542055951724136,0.509315263,0.0,16299.62119047619,3227.5153667953664,0.5899581297040228
4135001,2020-05-15 09:30:00,76522.24999899999,7511.4000001,21888.8928567,150783541.786,22,27.516727866666667,39.136326,0.2492484,9,30,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,9692.832143,10995.602976099999,0.0,0.3448840357142857,0.4053485726666666,0.0,11494.963244049999,2219.7855733054735,0.421453013095238
4136001,2020-05-15 09:30:00,19997.386666666665,19552.76761904762,37236.34285714286,14189632291.342857,22,30.638658379310343,44.1451964137931,0.7566826427586206,9,30,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,19754.621904761905,15718.433333333332,0.0,0.7024373413333334,0.5709116793103447,0.0,17792.14,3662.439223057644,0.6382386492873562
4135001,2020-05-15 09:45:00,161370.035715,15793.1124999,24533.3809524,150786170.786,22,27.450107666666668,40.93057693333333,0.5412059773333334,9,45,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,7511.4000001,9080.0678571,0.0,0.2492484,0.3124267953333332,0.0,10623.91250005,2355.467994505333,0.38242796992857137
4136001,2020-05-15 09:45:00,19059.164285714287,18627.731904761906,41758.799999999996,14189612533.585714,22,31.375120033333328,45.71952399999999,0.799745994,9,45,4,5,136,0.7071067811865476,-0.7071067811865475,0.717676913675962,-0.6963762255968722,1,19552.76761904762,17399.511428571426,0.0,0.7566826427586206,0.6253999813333333,0.0,18750.72357142857,4069.8835409035405,0.6846813901494252
4135001,2020-05-15 10:00:00,183026.214283,17896.7982142,29346.7321444,150790998.963,22,28.632191866666663,52.5477356,0.670675372,10,0,4,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,15793.1124999,16211.35,0.0,0.5412059773333334,0.6231526486666666,0.0,12302.17366075,2691.4091071402,0.4396227654285715
4136001,2020-05-15 10:00:00,18570.720476190476,18142.809523809523,46538.72857142857,14189641593.72857,22,31.89209383333333,46.13117390000001,0.828095938,10,0,4,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,18627.731904761906,18295.993333333332,0.0,0.799745994,0.6542055951724136,0.0,19057.77869047619,4433.82975,0.728267893316092
4135001,2020-05-15 10:15:00,158716.553571,15531.95,32973.535714,150794597.286,22,28.768912733333337,47.633738,0.5722834766666666,10,15,4,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,17896.7982142,9692.832143,0.0,0.670675372,0.3448840357142857,0.0,12723.5357143,3062.2722560928783,0.4515034462619048
4136001,2020-05-15 10:15:00,17465.253333333334,17041.513333333332,50936.0,14189645991.0,22,32.43747986206897,47.143508275862075,0.8748338506896551,10,15,4,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,18142.809523809523,19754.621904761905,0.0,0.828095938,0.7024373413333334,0.0,19019.482738095237,4768.195110336817,0.7717404790229885
4135001,2020-05-15 10:30:00,129103.635715,12648.5917859,36823.174999,150798462.376,22,29.35144260000001,49.249723266666656,0.4551483833333333,10,30,4,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,1,15531.95,7511.4000001,0.0,0.5722834766666666,0.2492484,0.0,14183.315178550001,3359.1693452335235,0.5083533065
